Supervisor Changes,Implementing new supervisors,Having a new supervisor brings fresh perspectives and renewed motivation.,Introducing new supervisors can refresh team dynamics and bring new ideas and approaches to the workplace.,Helps me feel reinvigorated and open to new ideas. This could help our organisation improve leadership and foster innovation.,"Feeling: motivated, inspired, supported","Leading to: stronger leadership, increased innovation, better team dynamics",Adaptability,"leadership training, professional development, peer reviews","leadership changes, workplace culture issues, motivation loss"
Supervisory Methods,Improving supervisory techniques,Better supervisory methods make me feel more supported and guided.,Training supervisors in effective management techniques enhances their ability to lead and support their teams effectively.,Helps me feel guided and supported. This might help our organisation enhance leadership quality and improve employee satisfaction.,"Feeling: supported, guided, confident","Leading to: stronger leadership, improved employee satisfaction, better team dynamics",Development,"leadership training, peer reviews, mentorship programs","leadership challenges, performance anxiety, communication barriers"
Job Restructuring,Redefining job roles and responsibilities,Restructuring my job role gives me a clear understanding of my duties and expectations.,"Job restructuring helps clarify roles, streamline responsibilities, and ensure that job expectations are clear and manageable.",Helps me understand my duties clearly. This could help our organisation enhance efficiency and reduce role-related stress.,"Feeling: confident, clear, supported","Leading to: improved efficiency, better role clarity, reduced stress",Productivity,"task management, organisational tools, schedule management","organisational inefficiencies, performance issues, role confusion"
Light Duty,Providing light-duty work for recovering employees,Being assigned light duty during recovery makes me feel cared for and appreciated.,Light-duty assignments for recovering employees ensure they remain productive while accommodating their health needs.,Helps me recover without feeling pressured. This might help our organisation retain skilled employees and reduce absenteeism.,"Feeling: appreciated, supported, valued","Leading to: reduced absenteeism, better employee health, higher retention",Wellness,"health accommodations, flexible schedules, safe environment","recovery challenges, health issues, workplace accommodation"
Policy Updates,Regularly reviewing and updating workplace policies,Updated policies make me feel that the company cares about our evolving needs.,Regularly updating policies ensures they remain relevant and address the current needs of employees and the workplace.,Helps me feel that our needs are considered. This may help our organisation maintain compliance and enhance employee trust.,"Feeling: valued, respected, included","Leading to: improved compliance, better employee trust, enhanced adaptability",Support,"clear communication, policy management, compliance training","policy confusion, outdated regulations, trust issues"
Flexible Dress Code,Allowing flexibility in dress code,A flexible dress code makes me feel comfortable and respected at work.,"A flexible dress code accommodates diverse preferences and promotes comfort, enhancing employee satisfaction and inclusivity.",Helps me feel comfortable and respected. This might help our organisation promote a more inclusive and satisfied workforce.,"Feeling: comfortable, respected, included","Leading to: enhanced inclusivity, better employee satisfaction, improved workplace culture",Support,"inclusive policies, employee empowerment, organisational culture","dress code issues, inclusivity challenges, comfort concerns"
Extended Time,Providing extended time for tasks and deadlines,Having extended time for tasks reduces my stress and increases my productivity.,"Allowing extended time for tasks and deadlines accommodates different working styles and reduces stress, leading to higher productivity.",Helps me manage my time effectively. This could help our organisation improve work quality and reduce deadline-related stress.,"Feeling: less stressed, productive, secure","Leading to: improved work quality, reduced stress, better time management",Productivity,"time management, task management, stress reduction","deadline pressures, time management problems, stress issues"
Fragrance-Free Zones,Creating fragrance-free areas in the workplace,Fragrance-free zones help me breathe easily and feel comfortable at work.,"Establishing fragrance-free zones accommodates employees with sensitivities, promoting a healthier and more inclusive environment.",Helps me feel comfortable and healthy. This might help our organisation improve employee well-being and reduce health-related complaints.,"Feeling: comfortable, healthy, respected","Leading to: better employee health, enhanced inclusivity, reduced complaints",Wellness,"environmental modifications, health accommodations, inclusivity","sensory challenges, health sensitivities, inclusion issues"
Flexible Leave,Offering flexible leave and attendance policies,Flexible leave policies make me feel supported in balancing work and personal life.,"Flexible leave and attendance policies help employees balance their personal and professional lives, enhancing their overall well-being.",Helps me manage my personal and work commitments. This could help our organisation reduce burnout and improve employee morale.,"Feeling: balanced, supported, appreciated","Leading to: reduced burnout, improved employee morale, better work-life balance",Support,"flexible schedules, well-being programs, employee support networks","work-life balance issues, burnout, attendance problems"
Flexible Breaks,Adjusting work hours and breaks to fit individual needs,Having a flexible schedule helps me balance work and personal life.,Offering a modified work and break schedule to accommodate personal and professional responsibilities.,Helps me maintain a better work-life balance. Could help our organisation increase employee satisfaction and reduce burnout.,"Feeling: balanced, satisfied, valued","Leading to: better work-life balance, reduced absenteeism, higher productivity","Support, Adaptability","flexible schedules, stress management, wellness programs","access barriers, burnout, high stress levels, scheduling challenges"
Limited Work Hours,Setting specific limits on work hours,Knowing my work hours are limited keeps me focused and less stressed.,Implementing limited scheduling to prevent overwork and promote productivity during set hours.,Helps me manage workload effectively. Could help our organisation improve time management and efficiency.,"Feeling: secure, motivated, appreciated","Leading to: reduced burnout, higher efficiency, better work quality","Support, Productivity","time management, stress management, schedule management","burnout, high stress levels, scheduling challenges, time management problems"
Overtime Allocation,Assigning extra work hours when necessary,Having structured overtime ensures fair distribution of extra work.,Establishing a clear policy for overtime to ensure fairness and prevent overburdening employees.,Helps me feel fairly treated during busy periods. Could help our organisation maintain consistent work quality and employee morale.,"Feeling: valued, recognised, supported","Leading to: consistent work quality, reduced burnout, better employee experience",Productivity,"schedule management, workflow automation, task management","high stress levels, scheduling challenges, task management difficulties"
Shift Adjustments,Changing work shifts to accommodate needs,Adjusting my shift helps me manage my personal responsibilities better.,Allowing employees to change their shifts based on personal or professional needs to enhance work-life balance.,Helps me manage my personal and professional life. Could help our organisation improve employee satisfaction and retention.,"Feeling: balanced, supported, secure","Leading to: better retention, improved team dynamics, higher morale","Support, Adaptability","flexible schedules, schedule management, stress management","scheduling challenges, high stress levels, work-life balance, retention"
Production Standards,Establishing clear performance metrics,Knowing the production standards gives me clear goals to achieve.,Setting clear and fair performance and production standards to guide employee efforts and improve output.,Helps me understand what is expected of me. Could help our organisation improve performance and accountability.,"Feeling: motivated, confident, empowered","Leading to: improved performance, better goal alignment, enhanced engagement","Productivity, Development","clear communication, productivity tools, performance reviews","performance issues, productivity, deadline pressures, performance anxiety"
Policy Information,Developing and sharing policies and plans,Access to clear policies helps me understand workplace expectations.,Creating and disseminating comprehensive policies and plans to ensure all employees are informed and aligned with organisational goals.,Helps me feel informed and aligned with company goals. Could help our organisation enhance transparency and compliance.,"Feeling: informed, valued, included","Leading to: improved compliance, better goal alignment, stronger culture",Communication,"clear communication, organisational tools, efficient workspace","communication barriers, compliance, organisational inefficiencies, ethical concerns"
Probationary Period,Setting a trial period for new employees,The probationary period gives me time to prove my capabilities.,Implementing a probationary period to assess new employees' fit and performance before confirming permanent employment.,Helps me showcase my abilities and fit within the team. Could help our organisation ensure better hiring decisions and employee fit.,"Feeling: motivated, confident, secure","Leading to: better recruitment, reduced attrition, improved team dynamics","Development, Productivity","diverse hiring, performance reviews, career guidance","recruitment bias, job rejection, performance anxiety, career challenges"
Qualification Standards,Defining clear qualification criteria,Knowing the qualification standards helps me aim for the right skills.,Establishing and communicating clear qualification standards for job roles to ensure employees meet necessary competencies.,Helps me understand the skills needed for my role. Could help our organisation improve recruitment and development strategies.,"Feeling: informed, empowered, confident","Leading to: improved recruitment, better talent development, stronger leadership","Development, Communication","clear communication, career guidance, skills workshops","recruitment bias, career challenges, performance issues, learning difficulties"
Service Animals,Allowing service animals in the workplace,Being able to bring my service animal to work makes me feel supported.,Permitting employees to bring service animals to the workplace to assist with specific needs and enhance their comfort and productivity.,Helps me feel supported and secure at work. Could help our organisation enhance inclusivity and employee well-being.,"Feeling: supported, secure, included","Leading to: enhanced diversity, better employee health, improved mental health","Support, Wellness","accessibility, equal opportunity, wellness programs","accessibility, accommodation, disability accommodation, mental health"
Remote Work Options,Providing options to work remotely,Having the option to work from home gives me flexibility and comfort.,"Offering telework options to employees, allowing them to work from home or other locations to enhance flexibility and work-life balance.",Helps me manage my work and personal life better. Could help our organisation improve retention and reduce office space costs.,"Feeling: balanced, motivated, trusted","Leading to: better work-life balance, improved retention, reduced costs","Support, Adaptability","flexible schedules, reliable VPNs, remote work tools","remote work challenges, work-life balance, digital barriers, time management"
Training Modifications,Adapting training and testing methods,Modified training sessions help me learn at my own pace.,"Adjusting training and testing methods to accommodate individual learning styles and capabilities, ensuring effective knowledge acquisition.",Helps me learn and perform better. Could help our organisation enhance training effectiveness and employee competence.,"Feeling: supported, confident, included","Leading to: better training retention, improved performance, enhanced engagement","Development, Adaptability","educational inclusion, cognitive support, mentorship programs","learning difficulties, cognitive challenges, performance issues, training retention"
Reassignment Options,Offering alternative roles within the organisation,Having reassignment options helps me find a role that fits my skills better.,Providing opportunities for employees to be reassigned to different roles that better match their skills and career goals.,Helps me feel valued and better utilized. Could help our organisation retain talent and optimize workforce capabilities.,"Feeling: valued, motivated, confident","Leading to: improved retention, better talent development, enhanced growth","Development, Support","career guidance, diverse hiring, professional development","career challenges, job rejection, underemployment, performance issues"
Additional Services,Providing extra support services,Access to additional services makes my work life easier and more manageable.,"Offering a range of support services, such as counseling, mentorship, and wellness programs, to assist employees in managing work and personal challenges.",Helps me manage stress and stay productive. Could help our organisation improve employee well-being and overall performance.,"Feeling: supported, appreciated, balanced","Leading to: improved mental health, higher productivity, better employee experience","Wellness, Support","mental health support, wellness programs, support networks","mental health, stress management, emotional distress, wellness issues"
CART Services,Providing real-time transcription,CART services help me keep up with meetings and discussions effortlessly.,Implementing Communication Access Real-time Translation (CART) services to provide real-time transcription of spoken words for better accessibility.,Helps me understand and participate in meetings. Could help your organisation improve inclusivity and communication.,"Feeling: included, informed, connected","Leading to: improved communication, enhanced diversity, better accessibility","Communication, Support","accessible formats, assistive technology, clear communication","communication barriers, auditory processing, accessibility, inclusion"
Interpreter Services,Offering interpreter support,Having an interpreter allows me to fully engage in all work-related activities.,"Providing interpreter services for employees who need assistance with communication, ensuring they can fully participate in workplace activities.",Helps me communicate effectively and feel included. Could help your organisation enhance inclusivity and employee engagement.,"Feeling: included, respected, supported","Leading to: enhanced diversity, improved communication, better employee experience","Communication, Support","accessible formats, assistive technology, clear communication","communication barriers, auditory processing, accessibility, inclusion"
Job Assistant,Providing personalized job support,"Having a job assistant helps me focus on my core tasks, improving my productivity and job satisfaction.","A job assistant provides personalized support tailored to individual needs, helping with specific tasks to enhance efficiency and productivity.",Helps me focus on essential tasks. Could help our organization improve efficiency and productivity by providing tailored support to employees.,"Feeling: supported, valued, productive","Leading to: better employee experience, improved productivity, enhanced engagement",Support,"assistive technology, custom tools, task management","accessibility, accommodation, ADHD, chronic illness"
Job Coach,Offering professional development guidance,My job coach gives me the confidence and skills to advance in my career and tackle new challenges.,"A job coach provides professional guidance and development support, helping individuals improve skills, confidence, and career progression.",Helps me build confidence and develop skills. Could help our organization enhance talent development and career progression support.,"Feeling: empowered, confident, motivated","Leading to: better talent development, improved performance, stronger leadership",Development,"mentorship programs, career guidance, skills workshops","career challenges, lack of advancement, performance issues"
Mentor,Providing experienced guidance,Having a mentor who has been through similar challenges reassures me and motivates me to grow professionally.,"A mentor offers experienced guidance and support, sharing knowledge and advice to help individuals navigate their career paths effectively.",Helps me gain valuable insights and motivation. Could help our organization improve knowledge retention and employee growth.,"Feeling: inspired, supported, valued","Leading to: better knowledge retention, improved performance, stronger culture",Development,"mentorship programs, peer reviews, career guidance","career challenges, isolation, lack of advancement"
Personal Assistance Services (PAS),Providing essential personal support services,"With PAS, I can manage my daily activities better, allowing me to concentrate on my work tasks.","Personal Assistance Services (PAS) offer essential support for daily activities, enabling individuals to focus more on their professional responsibilities.",Helps me manage daily activities efficiently. Could help our organization enhance productivity and employee well-being.,"Feeling: supported, balanced, productive","Leading to: better employee health, increased productivity, reduced absenteeism",Wellness,"support networks, emotional support, wellness programs","chronic illness, physical barriers, disability accommodation"
Reader,Providing reading assistance,"A reader helps me access written information more efficiently, making my work tasks more manageable.","A reader assists with reading tasks, helping individuals with visual or cognitive impairments access and comprehend written information.",Helps me access and understand written information. Could help our organization improve accessibility and task execution efficiency.,"Feeling: included, supported, confident","Leading to: better work quality, improved accessibility, higher empowerment",Support,"assistive technology, accessible formats, clear communication","visual discomfort, comprehension difficulties, accessibility"
Scribe,Assisting with writing tasks,"Having a scribe enables me to complete writing tasks accurately and efficiently, reducing my stress levels.","A scribe assists with writing tasks, providing support for individuals with physical, cognitive, or sensory impairments to complete written work.",Helps me complete writing tasks accurately and efficiently. Could help our organization improve task management and reduce errors.,"Feeling: supported, confident, less stressed","Leading to: reduced errors, improved task management, higher productivity",Support,"assistive technology, task management, custom tools","writing difficulties, physical barriers, accessibility"
Technology,Utilizing assistive technology,"Using assistive technology makes my work more accessible and manageable, enhancing my overall productivity.","Assistive technology provides tools and devices that aid individuals in performing tasks more efficiently, improving accessibility and productivity.",Helps me perform tasks more efficiently. Could help our organization enhance productivity and accessibility.,"Feeling: empowered, productive, valued","Leading to: increased productivity, better accessibility, enhanced engagement",Productivity,"assistive technology, custom tools, productivity tools","digital barriers, accessibility, productivity issues"
Cognition,Supporting cognitive functions,"Cognitive support tools help me stay organized and focused, making my work less overwhelming.","Cognitive support tools and strategies assist with memory, attention, and organization, helping individuals manage cognitive challenges effectively.",Helps me stay organized and focused. Could help our organization improve task execution and reduce cognitive strain.,"Feeling: supported, focused, less overwhelmed","Leading to: improved task execution, better work quality, enhanced engagement",Support,"cognitive support, memory training, organisational tools","cognitive challenges, ADHD, memory challenges"
Motor,Supporting motor functions,"Motor support enables me to perform physical tasks with ease, reducing discomfort and increasing my efficiency.",Motor support tools and strategies assist individuals with physical impairments in performing tasks requiring fine or gross motor skills.,Helps me perform physical tasks comfortably. Could help our organization improve efficiency and reduce physical strain.,"Feeling: supported, comfortable, efficient","Leading to: reduced discomfort, improved efficiency, better employee health",Wellness,"ergonomic adjustments, adjustable furniture, physical conditioning","physical barriers, chronic pain, physical exertion"
Fine Motor,Assisting with fine motor tasks,"Fine motor support tools help me handle detailed tasks more precisely, improving my work accuracy.","Fine motor support tools aid individuals with tasks requiring dexterity and precision, enhancing accuracy and ease of task completion.",Helps me handle detailed tasks more precisely. Could help our organization improve task accuracy and reduce errors.,"Feeling: confident, precise, supported","Leading to: improved accuracy, reduced errors, better work quality",Productivity,"ergonomic adjustments, custom tools, assistive technology","fine motor challenges, dexterity issues, physical barriers"
Gross Motor,Supporting gross motor tasks,"Gross motor support allows me to perform larger physical tasks safely and efficiently, reducing the risk of injury.","Gross motor support tools and strategies assist individuals with tasks requiring larger movements, enhancing safety and efficiency.",Helps me perform larger physical tasks safely. Could help our organization reduce injuries and improve task efficiency.,"Feeling: safe, efficient, supported","Leading to: reduced injuries, improved task efficiency, better employee health",Wellness,"ergonomic adjustments, safety training, physical conditioning","physical barriers, safety concerns, physical exertion"
Psychological,Providing psychological support,"Psychological support helps me manage stress and emotional challenges, making me feel more balanced and focused.","Psychological support services offer emotional and mental health assistance, helping individuals manage stress and emotional challenges effectively.",Helps me manage stress and emotional challenges. Could help our organization improve mental health and overall productivity.,"Feeling: balanced, focused, supported","Leading to: improved mental health, increased productivity, reduced absenteeism",Wellness,"mental health support, stress management, emotional support","mental health, stress, emotional distress"
Sensory,Supporting sensory needs,"Sensory support adjustments make my work environment more comfortable and less distracting, enhancing my concentration.","Sensory support adjustments and tools help individuals manage sensory sensitivities, creating a more comfortable and less distracting work environment.",Helps me stay focused and comfortable. Could help our organization improve concentration and reduce sensory overload.,"Feeling: comfortable, focused, supported","Leading to: improved concentration, reduced sensory overload, better work quality",Adaptability,"sensory adjustments, noise management, environmental modifications","sensory challenges, sensory overload, environmental issues"
Transportation and Transportation To and From Work,Providing transportation assistance,"Reliable transportation options ensure I can get to work consistently and on time, reducing stress and tardiness.","Transportation assistance services offer reliable options for commuting, helping individuals get to and from work consistently and on time.",Helps me get to work consistently and on time. Could help our organization reduce tardiness and improve punctuality.,"Feeling: secure, less stressed, reliable","Leading to: reduced tardiness, better punctuality, improved reliability",Support,"transportation support, accessibility, reliability","transportation challenges, punctuality issues, accessibility"
Travel on the Job,Supporting work-related travel needs,"Assistance with travel logistics for work ensures I can manage my trips effectively, reducing travel-related stress.","Work-related travel assistance provides support with logistics and planning, helping individuals manage travel needs efficiently and effectively.",Helps me manage work-related travel effectively. Could help our organization reduce travel-related stress and improve productivity during trips.,"Feeling: organised, less stressed, supported","Leading to: reduced travel-related stress, improved productivity, better travel management",Adaptability,"travel support, logistics management, productivity tools","travel-related stress, logistics issues, productivity during travel"
Accessible Application Forms,Ensuring forms meet accessibility standards,"Accessible application forms make it easier for me to apply, reducing frustration and improving my chances of success.",Ensuring online application forms comply with WCAG and work with assistive technologies to make them accessible to all candidates.,Helps me apply more easily and successfully. Could help your organization attract a diverse range of candidates by making applications more accessible.,"Feeling: supported, included, confident","Leading to: enhanced diversity, improved recruitment, stronger reputation",Support,"accessible formats, assistive technology, equal opportunity","accessibility, digital barriers, web accessibility"
Clear Job Descriptions,"Using clear, concise language in descriptions","Clear job descriptions help me understand the role and responsibilities better, making me feel more confident in applying.","Job descriptions using clear, concise language and avoiding jargon provide key responsibility examples, making roles easier to understand.",Helps me understand job expectations clearly. Could help your organization attract well-suited candidates by providing clear role expectations.,"Feeling: confident, informed, prepared","Leading to: improved recruitment, better role alignment, stronger communication",Communication,"clear communication, diverse hiring, inclusive hiring","biased assessments, comprehension difficulties, recruitment bias"
Flexible Application Deadlines,Offering extended or flexible deadlines,"Flexible application deadlines give me the time I need to submit my best work, reducing stress and improving my chances.","Offering extended or flexible application deadlines to accommodate candidates needing more time, ensuring fair opportunities for all.",Helps me submit better applications without stress. Could help your organization receive higher quality applications and support diverse candidates.,"Feeling: supported, less stressed, empowered","Leading to: improved recruitment, enhanced diversity, better application quality",Adaptability,"adaptable strategies, equal opportunity, flexible schedules","accessibility, anxiety, time management problems"
Multiple Application Channels,Accepting applications through various channels,Being able to apply through different channels makes the process more accessible and convenient for me.,"Accepting applications via online, email, and paper channels to ensure accessibility and convenience for all candidates.",Helps me apply in the most convenient way. Could help your organization attract a wider range of candidates by offering multiple application methods.,"Feeling: included, supported, valued","Leading to: enhanced diversity, better recruitment, improved accessibility",Support,"accessible formats, alternative communication, diverse hiring","accessibility, communication barriers, digital barriers"
Flexible Interview Scheduling,Allowing alternative interview times,Having the option to choose interview times that suit me reduces my anxiety and helps me perform better.,"Allowing candidates to request alternative interview times that better suit their needs, accommodating various schedules and reducing stress.",Helps me feel less anxious and perform better in interviews. Could help your organization improve candidate experience and interview outcomes.,"Feeling: supported, less anxious, confident","Leading to: improved recruitment, better candidate experience, higher satisfaction",Adaptability,"flexible schedules, diverse hiring, equal opportunity","anxiety, scheduling challenges, interview stress"
Sensory-Friendly Interview Locations,Minimizing sensory stimuli in interview spaces,Interviewing in a sensory-friendly environment makes me feel more comfortable and focused.,Providing interview locations with minimal sensory stimuli and making necessary adjustments to create a comfortable environment for candidates.,Helps me feel comfortable and focused during interviews. Could help your organization improve candidate performance and reduce interview stress.,"Feeling: comfortable, focused, supported","Leading to: better candidate experience, improved performance, reduced stress",Wellness,"sensory adjustments, environmental modifications, noise management","sensory challenges, sensory overload, interview anxiety"
Alternative Assessment Methods,Offering non-traditional assessments,Being assessed through practical tasks or work samples allows me to showcase my strengths better.,"Providing alternatives to traditional assessment methods, such as practical demonstrations or work samples, to better evaluate candidates' skills.",Helps me showcase my strengths effectively. Could help your organization assess candidates' abilities more accurately and fairly.,"Feeling: confident, valued, empowered","Leading to: improved assessment accuracy, enhanced diversity, better recruitment",Adaptability,"diverse hiring, skills workshops, practical assessments","biased assessments, diverse hiring, assessment barriers"
Pre-Interview Questions,Providing interview questions in advance,Receiving interview questions in advance helps me prepare thoroughly and feel more confident.,"Providing interview questions to candidates in advance, allowing them time to prepare and reduce interview-related stress.",Helps me prepare thoroughly and feel confident. Could help your organization improve candidate performance and reduce interview anxiety.,"Feeling: prepared, confident, less anxious","Leading to: better interview performance, reduced anxiety, improved recruitment",Communication,"clear communication, diverse hiring, inclusive hiring","interview anxiety, performance anxiety, communication anxiety"
Consistent Interview Questions,Using a consistent question set,Knowing everyone is asked the same questions reassures me about the fairness of the interview process.,Using a consistent set of questions for all candidates ensures fairness and transparency in the interview process.,Helps me feel reassured about the fairness of the interview. Could help your organization ensure unbiased and fair assessment of all candidates.,"Feeling: reassured, confident, supported","Leading to: improved fairness, better recruitment, stronger reputation",Communication,"diverse hiring, fair assessments, equal opportunity","biased assessments, discrimination, fairness concerns"
Diverse Response Methods,Allowing varied response formats,Being able to respond in a way that suits me best helps me convey my thoughts more clearly.,"Allowing candidates to respond through writing, drawing, gestures, or assistive technology to accommodate different communication styles and needs.",Helps me express my thoughts clearly. Could help your organization better understand and evaluate candidates' abilities.,"Feeling: included, supported, confident","Leading to: improved communication, better assessments, enhanced diversity",Support,"assistive technology, alternative communication, diverse hiring","communication anxiety, nonverbal communication, accessibility"
Extended Response Time,Giving ample time to respond,Having enough time to process questions and respond reduces my anxiety and helps me give better answers.,"Providing ample time for candidates to process questions and formulate responses during interviews, accommodating different processing speeds and needs.",Helps me reduce anxiety and respond better. Could help your organization get more thoughtful and accurate responses from candidates.,"Feeling: less anxious, supported, confident","Leading to: improved interview performance, reduced anxiety, better recruitment",Communication,"clear communication, diverse hiring, equal opportunity","anxiety, communication anxiety, interview stress"
Interview Breaks,Offering breaks during interviews,Taking breaks during the interview helps me manage my sensory needs and stay focused.,"Offering breaks during interviews to help candidates manage sensory needs, anxiety, or fatigue, ensuring they can perform at their best.",Helps me stay focused and manage sensory needs. Could help your organization improve candidate performance and reduce interview stress.,"Feeling: supported, focused, less stressed","Leading to: better interview performance, reduced stress, improved candidate experience",Wellness,"sensory adjustments, stress management, flexible schedules","sensory overload, interview stress, anxiety"
Interview Support Person,Allowing a support person in interviews,Having a trusted person with me during the interview makes me feel more confident and supported.,"Permitting candidates to bring a trusted friend, family member, or advocate to the interview for support and reassurance.",Helps me feel more confident and supported during interviews. Could help your organization improve candidate comfort and performance.,"Feeling: supported, confident, reassured","Leading to: improved candidate performance, better experience, enhanced support",Support,"emotional support, diverse hiring, equal opportunity","anxiety, interview stress, support needs"
Tailored Assessments,Customizing assessments to strengths,Assessments tailored to my strengths allow me to show my true capabilities and potential.,"Tailoring assessments to the candidate's specific strengths and abilities, providing a more accurate evaluation of their capabilities.",Helps me showcase my true capabilities. Could help your organization make better hiring decisions by accurately evaluating candidates' strengths.,"Feeling: valued, empowered, confident","Leading to: improved hiring decisions, enhanced diversity, better assessments",Adaptability,"diverse hiring, practical assessments, skills workshops","assessment barriers, biased assessments, diverse hiring"
Hands-on Tasks,Opportunities to demonstrate skills through practical tasks.,Seeing my abilities in action reassures me of my potential.,"Practical tasks or simulations allow individuals to showcase their skills in a real-world context, providing a clearer picture of their capabilities.",Helps me feel confident and validated. Might help your organisation identify true potential.,"Feeling: confident, appreciated, supported","Leading to: improved recruitment, increased morale, better talent development","Development, Productivity","diverse hiring, skills workshops, task management","access barriers, anxiety, performance anxiety, job rejection"
Comprehensive Feedback,Offer detailed feedback on performance and areas for improvement.,Understanding my strengths and areas for growth helps me improve.,"Providing comprehensive feedback ensures individuals know where they excel and what needs development, aiding personal and professional growth.",Helps me improve and grow. Might help our organisation develop better talent and skills.,"Feeling: motivated, recognised, valued","Leading to: better talent development, improved performance, higher satisfaction","Development, Productivity","peer reviews, career guidance, professional development","performance issues, learning difficulties, anxiety, career challenges"
Clear Responsibilities,"Outline job responsibilities, expectations, and support.",Knowing what's expected and available support makes me feel secure.,"Clearly outlining responsibilities and expectations helps individuals understand their role, reducing confusion and increasing efficiency.",Helps me feel secure and informed. Might help our organisation achieve better goal alignment.,"Feeling: secure, informed, valued","Leading to: improved team dynamics, better goal alignment, enhanced engagement","Communication, Support","clear communication, organisational tools, accessible formats","miscommunication, anxiety, access barriers, organisational inefficiencies"
Open Communication,Encourage open communication about needed accommodations.,I feel more comfortable when I can discuss my needs openly.,"Promoting open communication ensures that individuals can discuss their accommodation needs, fostering a supportive and inclusive environment.",Helps me feel comfortable and respected. Might help our organisation better address employee needs.,"Feeling: respected, supported, included","Leading to: enhanced diversity, improved employee experience, stronger culture","Communication, Support, Wellness","accessible formats, equal opportunity, emotional support","communication anxiety, accommodation, exclusion, disability accommodation"
Accommodation Records,Maintain documentation of accommodations provided.,Knowing my accommodations are documented ensures consistency.,"Keeping detailed records of accommodations ensures that support is consistent and tailored to individual needs, enhancing trust and reliability.",Helps me feel assured and consistent. Might help our organisation ensure fair treatment.,"Feeling: secure, supported, valued","Leading to: improved compliance, enhanced reputation, better employee health","Support, Wellness","accessibility and inclusion, organisational tools, risk management","compliance issues, anxiety, chronic illness, disability accommodation"
Neurodiversity Training,Train interviewers on neurodiversity and inclusive practices.,Interviewers understanding neurodiversity makes me feel seen and respected.,"Comprehensive training for interviewers on neurodiversity ensures fair and respectful treatment of all candidates, promoting inclusivity.",Helps me feel understood and respected. Might help your organisation improve diversity.,"Feeling: respected, included, supported","Leading to: enhanced diversity, better recruitment, stronger culture","Communication, Development, Support","awareness training, inclusive hiring, professional counselling","biased assessments, anxiety, discrimination, recruitment bias"
Recruitment Evaluations,Regularly evaluate recruitment processes and seek feedback.,Knowing my feedback improves the process makes me feel valued.,Conducting regular evaluations and incorporating feedback ensures continuous improvement and relevance of the recruitment process.,Helps me feel heard and valued. Might help our organisation enhance recruitment effectiveness.,"Feeling: valued, included, engaged","Leading to: improved recruitment, better adaptation, higher satisfaction","Development, Communication","diverse hiring, peer reviews, project management","recruitment bias, inefficiency, career challenges, access barriers"
Preferred Communication,Allow candidates to specify their preferred communication method.,Being able to choose how I communicate eases my anxiety.,Letting candidates choose their preferred communication method ensures they are comfortable and able to express themselves clearly.,Helps me communicate effectively. Might help your organisation improve interview accuracy.,"Feeling: confident, supported, included","Leading to: better interview outcomes, improved recruitment, enhanced engagement","Communication, Support","alternative communication, clear communication, diverse hiring","communication anxiety, anxiety, social difficulties, neurodiversity inclusion"
Detailed Interview Info,Provide detailed information about the interview process.,Having all the details beforehand reduces my stress.,"Giving comprehensive information about the interview location, process, and resources helps candidates prepare and reduces anxiety.",Helps me feel prepared and calm. Might help your organisation reduce interview stress.,"Feeling: confident, prepared, informed","Leading to: better recruitment, improved candidate experience, reduced attrition","Communication, Support, Wellness","clear communication, recruitment tools, emotional support","interview anxiety, stress management, access barriers, communication barriers"
Mentor Guidance,Assign a mentor to guide candidates through the recruitment.,Having a mentor to guide me makes the process less daunting.,"Assigning a mentor ensures candidates have support and guidance throughout the recruitment process, making it less overwhelming.",Helps me feel supported and guided. Might help your organisation improve candidate experience.,"Feeling: supported, connected, valued","Leading to: better recruitment, improved candidate experience, higher satisfaction","Support, Communication, Development","mentorship programs, peer reviews, onboarding support","interview anxiety, stress management, lack of advancement, social anxiety"
Low-Sensory Space,Designate a quiet space for candidates to decompress.,Having a quiet space to retreat to calms my nerves.,"Providing a low-sensory space helps candidates take breaks and manage stress, ensuring they can perform at their best.",Helps me feel calm and focused. Might help your organisation reduce interview stress.,"Feeling: calm, secure, supported","Leading to: improved candidate experience, reduced stress, better performance","Wellness, Support","environmental modifications, stress management, safe environment","sensory overload, anxiety, interview stress, mental health"
Visual Interview Guide,Create a visual guide explaining the interview process.,Seeing a visual guide helps me understand and follow the steps.,"A visual guide or ""social story"" provides a step-by-step overview of the interview process, aiding comprehension and reducing anxiety.",Helps me understand the process. Might help your organisation make interviews more accessible.,"Feeling: confident, informed, included","Leading to: better recruitment, improved candidate experience, enhanced accessibility","Communication, Support, Adaptability","accessible formats, visual planning, communication tools","communication anxiety, comprehension difficulties, access barriers, neurodiversity inclusion"
Virtual Interview Option,Offer the option for virtual or remote interviews.,Being able to interview remotely makes it more convenient for me.,Providing an option for virtual or remote interviews allows flexibility and accommodates candidates with various needs and preferences.,Helps me feel comfortable and accommodated. Might help your organisation attract diverse candidates.,"Feeling: comfortable, supported, valued","Leading to: improved recruitment, enhanced flexibility, better candidate experience","Adaptability, Support, Communication","flexible schedules, communication tools, remote work tools","access barriers, mobility challenges, remote work challenges, interview anxiety"
