Workflow Inefficiency,Struggling with inefficient processes and poor workflow management.,Our inefficient workflow makes it hard to get anything done on time.,"Inefficient workflows can lead to delays, missed deadlines, and frustration, reducing overall productivity and team performance.","Feeling: frustration, stress, overwhelm","Leading to: missed deadlines, decreased productivity, inefficient processes","Creates perception of being: disorganised, unproductive, unreliable","Technology, Social & communication","organisational inefficiencies, task management difficulties, high stress levels, administrative inefficiency","workflow automation, project management, organisational tools, efficiency training"
Post-Traumatic Stress Disorder,Managing symptoms of PTSD in a professional setting.,My PTSD makes it hard to focus and interact with others at work.,"PTSD can cause significant emotional distress, making it challenging to concentrate, interact with colleagues, and perform job duties.","Feeling: anxiety, fear, stress","Leading to: decreased productivity, increased absenteeism, lower employee engagement","Creates perception of being: emotionally unstable, unreliable, withdrawn",Mental & emotional,"mental health, emotional distress, anxiety, social difficulties","mental health support, emotional support, stress management, flexible schedules"
POTS Challenges,Dealing with symptoms of Postural Orthostatic Tachycardia Syndrome.,My POTS symptoms make it hard to stand or move around without feeling dizzy.,"POTS can cause dizziness, fatigue, and difficulty standing, significantly impacting an individual's ability to perform job tasks effectively.","Feeling: fatigue, dizziness, frustration","Leading to: decreased productivity, increased absenteeism, lower employee engagement","Creates perception of being: unreliable, inefficient, unmotivated","Physical, Life","chronic illness, mobility challenges, physical barriers, health and well-being","accessibility and inclusion, assistive technology, ergonomic adjustments, wellness programs"
Reputation Risk,"Potential damage to reputation, career, or future employment prospects.",I'm worried my reputation and career could be harmed.,Concerns about actions or incidents affecting professional reputation and future job prospects.,"Feeling: anxiety, fear, stress","Leading to: loss of reputation, reduced employee retention, missed deadlines","Creates perception of being: distrusted, insecure, unreliable",Mental & emotional,"anxiety, performance issues, career challenges, job rejection","clear communication, risk management, professional development"
Existing Stressors,Pre-existing workplace stressors or conflicts.,Ongoing stressors at work make it hard to focus.,Long-standing conflicts or stressors within the workplace affecting performance and well-being.,"Feeling: stress, frustration, anxiety","Leading to: increased absenteeism, decreased productivity, higher turnover rates","Creates perception of being: grumpy, stressed, disengaged",Social & communication,"workplace conflicts, high stress levels, burnout, anxiety","stress management, professional counselling, conflict resolution"
Mental Health Issues,Pre-existing conditions or triggering new mental health issues.,My mental health issues are affecting my work.,Existing mental health conditions or work environment triggering new mental health issues.,"Feeling: anxiety, stress, apprehension","Leading to: increased absenteeism, decreased productivity, higher turnover rates","Creates perception of being: emotionally unstable, unreliable, withdrawn",Mental & emotional,"mental health, anxiety, burnout, emotional distress","mental health support, stress management, emotional support"
Pregnancy,Managing pregnancy in the workplace.,Balancing work and pregnancy is challenging.,Handling the physical and emotional demands of pregnancy while maintaining work responsibilities.,"Feeling: stress, exhaustion, anxiety","Leading to: increased absenteeism, lower morale, reduced employee retention","Creates perception of being: overwhelmed, exhausted, distracted","Physical, Life","physical barriers, health and well-being, high stress levels","flexible schedules, ergonomic adjustments, wellness programs"
Meeting Presentations,Presenting in meetings.,Speaking in meetings makes me anxious.,Anxiety or difficulty in presenting information effectively during workplace meetings.,"Feeling: anxiety, nervousness, apprehension","Leading to: poor communication, decreased productivity, ineffective teamwork","Creates perception of being: nervous, unconfident, overwhelmed",Social & communication,"communication anxiety, performance anxiety, social difficulties","public speaking training, stress management, clear communication"
Performance Pressure,Pressure to maintain high work performance during a move.,It's hard to keep up my work performance while moving.,Balancing the demands of a job while dealing with the logistical and emotional stress of moving.,"Feeling: stress, overwhelm, exhaustion","Leading to: decreased productivity, increased errors, higher turnover rates","Creates perception of being: distracted, unfocused, unreliable","Life, Mental & emotional","high stress levels, burnout, emotional distress, task management difficulties","stress management, flexible schedules, support networks"
Self-care and Boundaries,Prioritising self-care and setting boundaries to maintain emotional well-being.,I need to set boundaries to avoid burnout.,Ensuring self-care and establishing boundaries to protect emotional well-being and prevent burnout.,"Feeling: stress, burnout, overwhelm","Leading to: decreased productivity, increased absenteeism, lower employee engagement","Creates perception of being: overwhelmed, disengaged, unreliable",Mental & emotional,"burnout, high stress levels, emotional distress, well-being","stress management, emotional support, wellness programs"
Interpersonal Relationships,Problems with interpersonal relationships with colleagues and clients.,Conflicts with colleagues and clients stress me out.,Struggles with managing and maintaining positive relationships with colleagues and clients.,"Feeling: frustration, stress, anxiety","Leading to: decreased collaboration, increased conflict, decreased productivity","Creates perception of being: disruptive, uncooperative, defensive",Social & communication,"workplace conflicts, social difficulties, communication barriers","conflict resolution, communication tools, emotional support"
Grief Processing,"Processing grief may consume mental and emotional energy, impacting innovation.",Grief is draining my energy and creativity.,"Dealing with grief and its impact on mental and emotional energy, reducing innovation and problem-solving.","Feeling: sadness, grief, hopelessness","Leading to: decreased productivity, increased absenteeism, lower employee engagement","Creates perception of being: disengaged, emotionally unstable, unfocused",Mental & emotional,"emotional distress, mental health, grief, performance issues","emotional support, professional counselling, flexible schedules"
Procrastination and Self-Doubt,"Procrastination, anxiety, self-doubt, hindering creativity and innovation.",My procrastination and self-doubt are stifling my creativity.,"Struggling with procrastination and self-doubt, leading to anxiety and reduced creativity and innovation.","Feeling: anxiety, self-doubt, frustration","Leading to: decreased productivity, missed deadlines, reduced competitive advantage","Creates perception of being: unproductive, unreliable, underperforming",Mental & emotional,"anxiety, performance issues, procrastination, creativity blocks","time management, professional counselling, productivity tools"
Progressive Vision Loss,Progressive vision loss affecting work performance.,My vision loss is making work harder.,Dealing with the gradual loss of vision and its impact on work tasks and performance.,"Feeling: frustration, anxiety, helplessness","Leading to: increased errors, decreased productivity, higher operational costs","Creates perception of being: inattentive, inefficient, unreliable","Physical, Sensory & focus","physical barriers, sensory challenges, accessibility, disability accommodation","assistive technology, accessibility and inclusion, ergonomic adjustments"
Long Meetings,Prolonged meetings are a challenge.,Long meetings drain my energy and focus.,Difficulty staying engaged and productive during extended meetings.,"Feeling: exhaustion, frustration, weariness","Leading to: decreased productivity, increased errors, lower employee engagement","Creates perception of being: disengaged, inattentive, overwhelmed",Sensory & focus,"high stress levels, productivity issues, attention issues","meeting management, time management, workflow automation"
Prolonged Sitting,Prolonged sitting causing discomfort and health issues.,Sitting all day is uncomfortable and unhealthy.,Physical discomfort and health risks associated with long periods of sitting at work.,"Feeling: discomfort, weariness, stress","Leading to: increased absenteeism, decreased productivity, higher operational costs","Creates perception of being: lethargic, disengaged, distracted",Physical,"physical barriers, ergonomic issues, health and well-being","ergonomic adjustments, adjustable furniture, wellness programs"
Psychological Strain,Psychological effects of bullying.,Bullying at work affects my mental health.,"Experiencing psychological strain due to bullying, impacting mental health and work performance.","Feeling: stress, anxiety, helplessness","Leading to: increased absenteeism, higher turnover rates, lower employee engagement","Creates perception of being: emotionally unstable, withdrawn, insecure","Mental & emotional, Social & communication","bullying, mental health, anxiety, workplace conflicts","anti-bullying policies, mental health support, conflict resolution"
Workplace Bullying Effects,Experiencing psychological impact due to bullying at work.,Bullying at work has severely impacted my mental well-being.,"Bullying in the workplace causes significant psychological distress, leading to issues such as anxiety and decreased job satisfaction.","Feeling: anxiety, depression, stress","Leading to: decreased productivity, increased absenteeism, higher turnover rates","Creates perception of being: withdrawn, unapproachable, overwhelmed",Mental & emotional,"anxiety, exclusion, mental health, workplace conflicts","emotional support, mental health support, safe environment, awareness training"
Anxiety & Depression Impact,Anxiety and depression lowering job satisfaction and performance.,My anxiety and depression make it hard to stay satisfied and perform well at work.,"Anxiety and depression stemming from various factors diminish job satisfaction and overall performance, making daily tasks challenging.","Feeling: anxiety, inadequacy, unhappiness","Leading to: decreased productivity, lower employee engagement, missed deadlines","Creates perception of being: withdrawn, disengaged, unproductive",Mental & emotional,"anxiety, depression, mental health, performance issues","mental health support, flexible schedules, wellness programs, stress management"
Psychological Trauma,Dealing with psychological trauma in a professional setting.,My past trauma makes it difficult to function effectively at work.,"Psychological trauma affects mental stability, causing difficulties in focusing and interacting with colleagues, thus impacting job performance.","Feeling: apprehension, overwhelm, stress","Leading to: decreased motivation, increased absenteeism, ineffective teamwork","Creates perception of being: distracted, erratic, unreliable",Mental & emotional,"anxiety, mental health, performance issues, stress","mental health support, stress management, emotional support, support networks"
PTSD Symptoms at Work,PTSD symptoms interfering with work responsibilities.,PTSD makes managing my work responsibilities very challenging.,"PTSD symptoms such as flashbacks and heightened anxiety interfere with performing job duties effectively, leading to frequent disruptions.","Feeling: apprehension, nervousness, overwhelm","Leading to: increased errors, decreased productivity, higher turnover rates","Creates perception of being: distracted, erratic, unreliable",Mental & emotional,"mental health, performance issues, anxiety, stress","mental health support, stress management, emotional support, support networks"
Pushing/Pulling,Difficulty with tasks involving pushing or pulling.,Pushing and pulling tasks cause me significant discomfort.,"Tasks requiring physical effort like pushing or pulling lead to discomfort and potential injury, affecting the ability to complete work efficiently.","Feeling: exhaustion, stress, frustration","Leading to: increased absenteeism, lower employee engagement, increased operational costs","Creates perception of being: lethargic, inefficient, unproductive",Physical,"physical exertion, physical barriers, discomfort at work, health and well-being","ergonomic adjustments, physical conditioning, safety training, assistive technology"
Quadriplegia,Managing work tasks with quadriplegia.,My quadriplegia requires special accommodations to perform my job.,"Quadriplegia presents significant challenges in mobility and dexterity, necessitating specialised equipment and workplace modifications.","Feeling: frustration, inadequacy, helplessness","Leading to: increased operational costs, reduced employee retention, compromised data security","Creates perception of being: underperforming, unreliable, disengaged",Physical,"disability accommodation, accessibility, physical barriers, mobility challenges","assistive technology, accessibility and inclusion, adaptable strategies, ergonomic adjustments"
Raynaud's Disease,Coping with Raynaud's disease symptoms at work.,Raynaud's disease makes handling tasks painful and difficult.,"Raynaud's disease leads to circulation issues, causing pain and difficulty in performing tasks, especially in cold environments.","Feeling: discomfort, stress, frustration","Leading to: increased absenteeism, decreased productivity, lower morale","Creates perception of being: inefficient, unproductive, distracted",Physical,"chronic illness, chronic pain, discomfort at work, health and well-being","environmental modifications, comfort and ergonomics, physical conditioning, health support"
Difficulty Reaching,Struggling with tasks that require reaching.,Tasks requiring reaching are challenging and often painful for me.,"Physical limitations in reaching make completing certain tasks difficult, leading to inefficiency and potential strain or injury.","Feeling: frustration, inadequacy, stress","Leading to: decreased productivity, increased operational costs, ineffective teamwork","Creates perception of being: inefficient, unreliable, lethargic",Physical,"physical exertion, physical barriers, discomfort at work, health and well-being","ergonomic adjustments, assistive technology, physical conditioning, safety training"
Reading Difficulties,Challenges with reading and comprehending text.,"Reading tasks are particularly hard for me, affecting my work output.","Difficulties with reading can slow down work processes, lead to misunderstandings, and affect overall productivity and performance.","Feeling: inadequacy, frustration, stress","Leading to: increased errors, missed deadlines, reduced employee retention","Creates perception of being: inattentive, inefficient, underperforming",Mental & emotional,"reading difficulties, comprehension difficulties, cognitive challenges, performance issues","cognitive support, assistive technology, professional development, educational inclusion"
Reading Fatigue,Experiencing fatigue from prolonged reading tasks.,Reading for long periods makes me extremely tired and less productive.,"Prolonged reading leads to eye strain and fatigue, making it difficult to maintain productivity and focus on tasks for extended periods.","Feeling: exhaustion, stress, frustration","Leading to: decreased productivity, lower employee engagement, increased errors","Creates perception of being: lethargic, unfocused, underperforming",Sensory & focus,"prolonged screen time, fatigue, cognitive challenges, sensory challenges","visual planning, comfort and ergonomics, assistive technology, workflow automation"
Gender Pay Gap Awareness,Recognising pay disparity despite qualifications and efforts.,It's disheartening to see a pay gap despite my hard work and qualifications.,"Realising a gender pay gap can lead to feelings of undervaluation and demotivation, affecting overall job satisfaction and engagement.","Feeling: bitterness, frustration, under-appreciation","Leading to: lower morale, increased turnover rates, decreased motivation","Creates perception of being: demotivating, cynical, resentful",Social & communication,"discrimination, career challenges, mental health, performance issues","equal opportunity, diverse hiring, organisational tools, mentorship programs"
Career Reassessment,"Evaluating one's career path considering work-life balance, job satisfaction, and personal fulfilment.",I'm unsure if my current job aligns with my personal and professional goals.,"Struggling to balance work, personal life, and job satisfaction, leading to reassessment of career direction and future aspirations.","Feeling: uncertainty, stress, apprehension","Leading to: decreased productivity, lowered morale, higher turnover rates","Creates perception of being: unfocused, disengaged, uncertain","Mental & emotional, Life","career challenges, work-life balance, job satisfaction, personal fulfilment","career guidance, professional development, mentorship programs, mental health support"
Grief and Work,"Balancing personal grief with professional responsibilities, raising existential questions about workplace purpose.",Dealing with grief makes it hard to find meaning in my work.,"Coping with personal grief while maintaining professional responsibilities, leading to existential questions and decreased engagement at work.","Feeling: grief, isolation, confusion","Leading to: decreased productivity, lowered morale, increased absenteeism","Creates perception of being: withdrawn, emotionally unstable, disengaged","Mental & emotional, Life","grief, mental health, emotional distress, workplace purpose","emotional support, professional counselling, flexible schedules, support networks"
Social Withdrawal,"Reduced communication and participation in social activities, affecting workplace relationships and morale.",I feel disconnected from my coworkers and it's impacting my morale.,"Decreased interaction with colleagues and participation in social activities, leading to strained relationships and lower workplace morale.","Feeling: isolation, loneliness, apprehension","Leading to: decreased collaboration, lowered morale, reduced employee retention","Creates perception of being: aloof, disengaged, unapproachable",Social & communication,"isolation, social difficulties, workplace relationships, employee morale","social activities, team-building, inclusive environment, peer support"
Reduced Focus,Experiencing reduced productivity and focus in the workplace.,"I can't seem to stay focused, and my productivity has dropped.","Difficulty maintaining focus and productivity at work, leading to missed deadlines and decreased performance.","Feeling: frustration, stress, inadequacy","Leading to: missed deadlines, decreased productivity, increased errors","Creates perception of being: distracted, inefficient, unreliable","Mental & emotional, Sensory & focus","ADHD, productivity, attention issues, task execution errors","task management, productivity tools, mental health support, organisational tools"
Reflex Sympathetic Dystrophy,Managing Reflex Sympathetic Dystrophy (RSD) symptoms in a professional setting.,My RSD symptoms make it challenging to perform my job effectively.,"Dealing with chronic pain and other symptoms of Reflex Sympathetic Dystrophy, impacting job performance and comfort at work.","Feeling: pain, exhaustion, frustration","Leading to: decreased productivity, increased absenteeism, higher turnover rates","Creates perception of being: unreliable, inefficient, underperforming",Physical,"chronic pain, disability accommodation, health and well-being, job performance","ergonomic adjustments, flexible schedules, pain management, accessibility and inclusion"
Post-Harassment Reintegration,Reintegration into the work environment after experiencing sexual harassment.,Returning to work after harassment feels overwhelming and stressful.,"Navigating the complexities of returning to work after sexual harassment, including safety concerns and rebuilding trust with colleagues.","Feeling: fear, anxiety, distrust","Leading to: increased absenteeism, decreased productivity, higher turnover rates","Creates perception of being: withdrawn, defensive, apprehensive","Social & communication, Mental & emotional","harassment, safety concerns, workplace culture, trust issues","emotional support, safe environment, clear communication, organisational policies"
Punctuality and Attendance Issues,Reliability issues and safety concerns affecting punctuality and attendance.,I'm struggling to be reliable due to safety concerns and personal issues.,"Facing difficulties with punctuality and attendance due to personal issues and safety concerns, impacting reliability and job performance.","Feeling: guilt, stress, insecurity","Leading to: increased absenteeism, reduced productivity, higher turnover rates","Creates perception of being: unreliable, unprofessional, undependable","Mental & emotional, Life","punctuality, attendance, safety concerns, reliability","flexible schedules, support networks, risk management, reliable transportation"
Reluctance to Seek Support,"Hesitant to discuss feelings or seek support, worsening isolation and distress.","I don't feel comfortable talking about my problems, and it's making things worse.","Reluctance to openly discuss personal feelings or seek support, leading to increased isolation and emotional distress.","Feeling: isolation, distress, anxiety","Leading to: decreased morale, lower employee engagement, increased absenteeism","Creates perception of being: withdrawn, unapproachable, emotionally unstable",Mental & emotional,"mental health, emotional distress, isolation, communication barriers","emotional support, mental health support, open communication, peer support"
Remote Work Difficulties,"Challenges with communication, collaboration, and work-life balance in a remote work setting.",Remote work is making it hard to communicate and balance my personal and professional life.,"Navigating the challenges of remote work, including effective communication, collaboration, and maintaining a healthy work-life balance.","Feeling: isolation, stress, overwhelm","Leading to: decreased productivity, reduced employee retention, lower employee engagement","Creates perception of being: disengaged, unproductive, uncooperative","Technology, Social & communication","remote work, communication barriers, work-life balance, collaboration","communication tools, flexible schedules, reliable VPNs, team-building"
Renal/Kidney Disease,Managing Renal/Kidney Disease while maintaining professional responsibilities.,My kidney disease affects my energy and ability to work consistently.,"Balancing the demands of managing Renal/Kidney Disease with maintaining job performance, including frequent medical appointments and fluctuating health.","Feeling: exhaustion, stress, frustration","Leading to: increased absenteeism, decreased productivity, higher turnover rates","Creates perception of being: unreliable, inefficient, underperforming","Physical, Mental & emotional","chronic illness, health and well-being, medical appointments, job performance","flexible schedules, health support, accessibility and inclusion, wellness programs"
Fertility Health,Concerns related to reproductive or fertility health.,Dealing with fertility health issues is stressful.,"Managing reproductive or fertility health concerns impacts both physical and mental well-being, causing stress and potential absences.","Feeling: anxiety, stress, overwhelm","Leading to: increased absenteeism, reduced productivity, lower employee engagement","Creates perception of being: distracted, overwhelmed, unproductive","Physical, Mental & emotional","chronic illness, health and well-being, high stress levels, mental health","accessibility and inclusion, emotional support, flexible schedules, wellness programs"
Requesting Flexibility,Finding it daunting to ask for work accommodations.,I'm anxious about requesting flexibility from my employer.,Feeling daunted when asking for flexibility or accommodations can create stress and lead to unmet needs.,"Feeling: apprehension, nervousness, stress","Leading to: decreased motivation, lower employee engagement, increased absenteeism","Creates perception of being: insecure, withdrawn, passive-aggressive","Mental & emotional, Social & communication","anxiety, communication barriers, high stress levels, mental health","awareness training, clear communication, emotional support, flexible schedules"
Facing Stigma,"Experiencing resistance, stigma, or moral objections.",Facing stigma at work makes me feel isolated.,"Encountering resistance, stigma, or moral objections can lead to a hostile work environment and personal distress.","Feeling: alienation, bitterness, isolation","Leading to: increased conflict, lower morale, higher turnover rates","Creates perception of being: defensive, distrustful, uncooperative","Social & communication, Mental & emotional","discrimination, exclusion, mental health, workplace culture issues","accessibility and inclusion, awareness training, emotional support, equal opportunity"
Breathing Problem,Experiencing respiratory distress or breathing problems.,My breathing issues make it hard to focus on work.,Respiratory distress or breathing problems can cause physical discomfort and hinder work performance.,"Feeling: anxiety, stress, worry","Leading to: increased absenteeism, reduced productivity, compromised data security","Creates perception of being: distracted, unapproachable, unreliable","Physical, Sensory & focus","chronic illness, environmental and ergonomic issues, health and well-being, physical barriers","accessibility and inclusion, environmental modifications, emergency preparedness, safe environment"
Respiratory Impairments,Coping with respiratory impairments.,My respiratory impairment affects my daily activities.,"Respiratory impairments impact physical capacity and work efficiency, necessitating accommodations.","Feeling: frustration, helplessness, stress","Leading to: increased operational costs, decreased productivity, higher turnover rates","Creates perception of being: inefficient, unreliable, unproductive",Physical,"chronic illness, health and well-being, physical barriers, workplace culture issues","accessibility and inclusion, assistive technology, environmental modifications, safe environment"
Restlessness,Managing constant restlessness.,My restlessness affects my concentration.,"Persistent restlessness can disrupt focus and productivity, affecting task completion.","Feeling: anxiety, frustration, nervousness","Leading to: increased errors, inefficient processes, missed deadlines","Creates perception of being: inattentive, inconsistent, distracted","Mental & emotional, Sensory & focus","ADHD, anxiety, cognitive challenges, high stress levels","cognitive support, emotional support, noise management, task management"
Post-Maternity Return,Returning to work after maternity leave.,Returning to work after maternity leave is overwhelming.,Transitioning back to work post-maternity leave involves balancing new responsibilities and potential work adjustments.,"Feeling: anxiety, guilt, overwhelm","Leading to: decreased motivation, increased absenteeism, reduced employee retention","Creates perception of being: overwhelmed, unmotivated, underperforming","Life, Mental & emotional, Social & communication","anxiety, high stress levels, isolation, workplace culture issues","flexible schedules, mentorship programs, support networks, wellness programs"
Tinnitus,Dealing with ringing in the ears.,Tinnitus makes it hard to concentrate and work efficiently.,"Persistent tinnitus can cause discomfort, affecting concentration and productivity.","Feeling: frustration, stress, distraction","Leading to: decreased productivity, increased errors, lowered morale","Creates perception of being: distracted, unprofessional, unfocused",Sensory & focus,"chronic illness, health and well-being, noise distraction, sensory challenges","assistive technology, cognitive support, noise management, wellness programs"
Role Ambiguity,Unclear expectations from supervisors.,Not knowing what's expected of me creates stress and confusion.,Role ambiguity due to unclear expectations from supervisors can lead to confusion and inefficiency.,"Feeling: confusion, frustration, stress","Leading to: decreased productivity, ineffective teamwork, poor decision making","Creates perception of being: disengaged, disorganised, unprofessional","Social & communication, Technology","communication barriers, miscommunication, organisational inefficiencies, workplace conflicts","clear communication, organisational tools, project management, workflow automation"
Home Role Strain,Balancing home commitments and work identity.,Balancing work and home responsibilities makes me feel guilty and inadequate.,"Role strain from home commitments and identity conflicts causes stress and emotional turmoil, impacting work performance.","Feeling: guilt, resentment, inadequacy","Leading to: decreased productivity, increased absenteeism, reduced employee retention","Creates perception of being: distracted, overwhelmed, unreliable","Life, Mental & emotional, Social & communication","anxiety, high stress levels, mental health, workplace culture issues","flexible schedules, emotional support, support networks, stress management"
Routine Changes,Adapting to new routines at work.,It's hard to keep up with constant changes in routine.,Frequently changing work routines can cause stress and disrupt productivity.,"Feeling: anxiety, stress, frustration.","Leading to: decreased productivity, increased errors, higher turnover rates.","Creates perception of being: overwhelmed, inefficient, unreliable.",Mental & emotional,"anxiety, high stress levels, organisational inefficiencies","stress management, daily planning, cognitive support"
Safety Standards,Meeting workplace safety regulations.,Ensuring safety standards are always met is stressful.,Adhering to safety standards requires constant vigilance and can be overwhelming.,"Feeling: apprehension, anxiety, stress.","Leading to: increased legal risks, higher operational costs, lower employee engagement.","Creates perception of being: defensive, overly critical, underperforming.","Physical, Mental & emotional","accidents, ethical concerns, health and well-being","safety training, risk management, clear communication"
Sarcoidosis,Managing sarcoidosis symptoms at work.,My sarcoidosis symptoms make it hard to focus and work efficiently.,"Sarcoidosis can cause fatigue, pain, and breathing difficulties, impacting work performance.","Feeling: exhaustion, frustration, hopelessness.","Leading to: increased absenteeism, decreased productivity, higher turnover rates.","Creates perception of being: unreliable, disengaged, underperforming.","Physical, Mental & emotional","chronic illness, chronic pain, health and well-being","wellness programs, flexible schedules, mental health support"
Scheduling Conflicts,Balancing overlapping schedules and tight deadlines.,Managing conflicting schedules and deadlines is overwhelming.,Conflicting schedules and tight deadlines can lead to stress and decreased productivity.,"Feeling: stress, overwhelm, frustration.","Leading to: missed deadlines, decreased collaboration, increased conflict.","Creates perception of being: unreliable, overwhelmed, inefficient.",Life,"time management problems, scheduling challenges, high stress levels","schedule management, time management, project management"
Schizophrenia,Coping with schizophrenia symptoms at work.,My schizophrenia makes it hard to stay focused and engaged.,Schizophrenia symptoms such as hallucinations and delusions can severely impact work performance.,"Feeling: anxiety, isolation, helplessness.","Leading to: increased absenteeism, decreased productivity, higher turnover rates.","Creates perception of being: erratic, unreliable, emotionally unstable.",Mental & emotional,"mental health, disability accommodation, performance issues","mental health support, flexible schedules, emotional support"
Seasonal Affective Disorder,Dealing with SAD in the workplace.,My productivity drops significantly during the winter due to SAD.,"Seasonal Affective Disorder causes depression during certain seasons, affecting work performance.","Feeling: depression, fatigue, hopelessness.","Leading to: decreased productivity, higher absenteeism, lower morale.","Creates perception of being: lethargic, disengaged, unmotivated.",Mental & emotional,"mental health, depression, high stress levels","wellness programs, mental health support, environmental modifications"
Secondary Losses,"Adjusting to changes in social support, lifestyle, or family dynamics.",Changes in my personal life are making it hard to focus at work.,Adjusting to secondary losses such as lifestyle changes can be emotionally taxing and impact work.,"Feeling: grief, sadness, stress.","Leading to: decreased productivity, increased absenteeism, lower morale.","Creates perception of being: distracted, emotionally unstable, inconsistent.",Social & communication,"emotional distress, high stress levels, personal challenges","emotional support, flexible schedules, support networks"
Gender Leadership Gap,Observing a lack of women in leadership roles.,It's discouraging to see so few women in leadership positions.,The lack of women in leadership roles can lead to feelings of discouragement and inequality.,"Feeling: frustration, disappointment, under-appreciation.","Leading to: decreased motivation, lower employee engagement, higher turnover rates.","Creates perception of being: cynical, demotivating, disengaged.",Social & communication,"exclusion, gender equality, workplace culture issues","inclusive hiring, equal opportunity, mentorship programs"
Impact of Struggling Coworkers,Seeing coworkers struggle affects my productivity.,Watching my coworkers struggle negatively impacts my own work dynamics.,"Witnessing struggling coworkers can be distracting and demoralising, affecting personal productivity.","Feeling: stress, guilt, frustration.","Leading to: decreased productivity, lower morale, increased conflict.","Creates perception of being: distracted, overwhelmed, disengaged.",Social & communication,"peer relations, mental health, performance issues","support networks, mental health support, communication tools"
Child's Behavioural Issues,Seeking help for my child's behavioural problems.,Finding professional help for my child's behavioural issues is taking a toll on me.,Balancing work while seeking help for a child's behavioural problems can be stressful and distracting.,"Feeling: stress, anxiety, overwhelm.","Leading to: decreased productivity, increased absenteeism, higher turnover rates.","Creates perception of being: distracted, overwhelmed, unreliable.",Life,"personal challenges, family responsibilities, mental health","flexible schedules, emotional support, professional counselling"
Seizure Activity,Managing seizure activity in the workplace.,My seizures make it difficult to maintain a consistent work schedule.,Seizures can be unpredictable and severely impact an individual's ability to work consistently.,"Feeling: anxiety, embarrassment, helplessness.","Leading to: increased absenteeism, decreased productivity, higher turnover rates.","Creates perception of being: unreliable, distracted, emotionally unstable.","Physical, Mental & emotional","chronic illness, health and well-being, disability accommodation","wellness programs, flexible schedules, assistive technology"
Career Setbacks,Facing delays in career progression.,Setbacks in my career progression are really disheartening.,Experiencing setbacks in career advancement or professional development can be demoralising and frustrating.,"Feeling: frustration, disappointment, resentment.","Leading to: decreased motivation, lower employee engagement, higher turnover rates.","Creates perception of being: demotivating, disengaged, underperforming.",Life,"career challenges, job rejection, performance issues","mentorship programs, career guidance, professional development"
Emotional Regulation,Managing severe stress responses at work.,It's challenging to control my reactions to stress.,"Difficulty in managing severe stress responses can lead to emotional outbursts, anxiety, and difficulty maintaining professionalism.","Feeling: anxiety, frustration, overwhelm","Leading to: increased absenteeism, decreased productivity, lower employee engagement","Creates perception of being: emotionally unstable, erratic, inconsistent",Mental & emotional,"anxiety, emotional distress, high stress levels, mental health","emotional support, stress management, mental health support, wellness programs"
Harassment Impact on Mental Health,Coping with the mental health effects of sexual harassment.,Sexual harassment has severely impacted my mental health.,"Sexual harassment at work can lead to significant mental health issues, affecting the victim's emotional well-being and ability to perform their duties.","Feeling: anxiety, fear, sadness","Leading to: higher turnover rates, increased absenteeism, loss of reputation","Creates perception of being: withdrawn, disengaged, stressed","Mental & emotional, Social & communication","anxiety, emotional distress, exclusion, harassment","equal opportunity, mental health support, professional counselling, safe environment"
Sexual Harassment,Experiencing sexual harassment at the workplace.,I'm dealing with sexual harassment at work.,"Sexual harassment at work creates a hostile environment, leading to emotional distress and a negative impact on work performance and overall well-being.","Feeling: fear, distress, humiliation","Leading to: higher turnover rates, increased legal risks, decreased productivity","Creates perception of being: withdrawn, distressed, unapproachable",Social & communication,"exclusion, harassment, legal risks, mental health","safe environment, equal opportunity, awareness training, professional counselling"
Shingles,Managing the symptoms and impact of shingles.,Shingles makes it hard to concentrate at work.,"Shingles causes painful rashes and sores, leading to discomfort and difficulty focusing on tasks, reducing overall work efficiency.","Feeling: pain, discomfort, stress","Leading to: increased absenteeism, decreased productivity, higher operational costs","Creates perception of being: distracted, disengaged, lethargic",Physical,"chronic illness, discomfort at work, health and well-being","medical support, flexible schedules, wellness programs, ergonomic adjustments"
Sickle Cell Anaemia,Coping with the effects of sickle cell anaemia at work.,My sickle cell anaemia causes fatigue and pain daily.,"Sickle cell anaemia leads to chronic pain, fatigue, and other health complications, affecting the ability to perform tasks efficiently and consistently.","Feeling: exhaustion, pain, stress","Leading to: increased absenteeism, reduced productivity, higher operational costs","Creates perception of being: unreliable, underperforming, disengaged",Physical,"chronic illness, fatigue, health and well-being, physical barriers","medical support, flexible schedules, ergonomic adjustments, wellness programs"
Work-Life Imbalance,Feeling torn between home and work obligations.,I struggle to balance work and home responsibilities.,"Significant work-life imbalance can lead to stress, burnout, and decreased job satisfaction, making it difficult to meet both professional and personal commitments.","Feeling: stress, overwhelm, guilt","Leading to: increased absenteeism, lower morale, decreased productivity","Creates perception of being: overwhelmed, unmotivated, unreliable",Life,"burnout, family challenges, high stress levels, work-life balance","flexible schedules, stress management, support networks, wellness programs"
